ImageName,PlateInfo
0302_05034_b.jpg,59C2-50621
0054_06669_b.jpg,59C1-5610
0036_00507_b.jpg,72C1-12511
0454_04259_b.jpg,59S2-08418
0339_06244_b.jpg,51L3-2640
0124_00779_b.jpg,95G1-01643
0512_08348_b.jpg,59C1-31162
0518_04355_b.jpg,54T3-4538
0305_04101_b.jpg,59S2-21969
0044_04330_b.jpg,84K3-4900
0131_00733_b.jpg,59Y1-60811
0504_06776_b.jpg,59F1-09865
0354_05959_b.jpg,59S1-06865
0353_04104_b.jpg,52F3-8889
0259_04561_b.jpg,60F1-18319
0139_09523_b.jpg,59B1-35294
0330_06495_b.jpg,59V1-52755
0233_05690_b.jpg,63B1-40991
0318_05402_b.jpg,54L1-8811
0209_04828_b.jpg,59F1-18814
0140_00057_b.jpg,59U1-45781
0210_04510_b.jpg,77YV3-4619
0255_03013_b.jpg,59X2-55150
0443_05508_b.jpg,85B1-02836
0118_01998_b.jpg,66P1-5739
0144_08012_b.jpg,59S2-41737
0236_04241_b.jpg,95H1-12178
0005_02171_b.jpg,59C2-51109
0006_06035_b.jpg,59U1-39619
0009_02194_b.jpg,51FB-4779
0017_00195_b.jpg,59M1-90977
0019_02163_b.jpg,59E1-13417
0019_06895_b.jpg,59H1-54986
0021_06361_b.jpg,59V1-07473
0025_00457_b.jpg,59B1-34917
0039_01689_b.jpg,51R5-6273
0041_00436_b.jpg,59M1-03519
0041_00507_b.jpg,72C1-12511
0041_05679_b.jpg,68H7-4213
0042_01875_b.jpg,59C1-62293
0046_06241_b.jpg,59C1-65331
0047_00717_b.jpg,54U5-2813
0048_02005_b.jpg,86B3-41492
